Script started, file is bicycle.log
]0;core@core-Latitude-E7440: ~/catkin_ws/src/omnirobot/src[01;32mcore@core-Latitude-E7440[00m:[01;34m~/catkin_ws/src/omnirobot/src[00m$ rosrun omnirobot fuzzybiccycle [A]0;core@core-Latitude-E7440: ~/catkin_ws/src/omnirobot/src[01;32mcore@core-Latitude-E7440[00m:[01;34m~/catkin_ws/src/omnirobot/src[00m$ [12Pcatkin build
[K[A[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[C[Crosrun omnirobot fuzzybiccycle 

-0.008213	-0.013122	-0.080285
-0.195563	-0.013218	-0.124738
-0.696460	-0.013650	-0.249056
-1.482965	-0.015314	-0.449562
-2.460234	-0.019209	-0.656594
-3.503836	-0.022915	-0.772097
-4.562093	-0.024410	-0.809969
-5.621030	-0.024005	-0.819317
-6.679197	-0.022854	-0.821019
-7.736735	-0.021505	-0.820650
-8.794136	-0.020126	-0.819734
-9.851846	-0.018777	-0.818675
-10.910012	-0.017460	-0.817595
-11.968472	-0.016191	-0.816502
-13.026947	-0.014946	-0.815463
-14.085234	-0.013717	-0.814438
-15.143291	-0.012521	-0.813447
-16.201237	-0.011341	-0.812483
-17.259209	-0.010187	-0.811506
-18.317291	-0.009063	-0.810529
-19.375471	-0.007969	-0.809606
-20.433701	-0.006891	-0.808704
-21.491901	-0.005847	-0.807796
-22.550047	-0.004826	-0.806941
-23.608145	-0.003828	-0.806073
-24.666225	-0.002844	-0.805206
-25.724327	-0.001878	-0.804365
-26.782448	-0.000940	-0.803538
-27.840591	-0.000019	-0.802691
-28.898737	0.000883	-0.801871
-29.956877	0.001764	-0.801092
-31.015003	0.002619	-0.800285
-32.073120	0.003456	-0.799527
-33.131237	0.004275	-0.798789
-34.189373	0.005079	-0.798058
-35.247509	0.005858	-0.797326
-36.305649	0.006624	-0.796582
-37.363781	0.007374	-0.795878
-38.421906	0.008104	-0.795187
-39.480026	0.008828	-0.794497
-40.538170	0.009537	-0.793800
-41.596302	0.010220	-0.793117
-42.654419	0.010888	-0.792434
-43.712563	0.011540	-0.791757
-44.770699	0.012174	-0.791190
-45.828827	0.012796	-0.790568
-46.886951	0.013417	-0.789919
-47.945080	0.014024	-0.789331
-49.003212	0.014607	-0.788743
-50.061340	0.015179	-0.788135
-51.119484	0.015740	-0.787582
-52.177612	0.016289	-0.786973
-53.235752	0.016822	-0.786413
-54.293888	0.017336	-0.785873
-55.352020	0.017852	-0.785306
-56.410156	0.018355	-0.784752
-57.468288	0.018841	-0.784185
-58.526421	0.019320	-0.783714
-59.584557	0.019810	-0.783208
-60.642708	0.020266	-0.782723
-61.700840	0.020702	-0.782245
-62.758965	0.021135	-0.781773
-63.817097	0.021563	-0.781281
-64.875237	0.021986	-0.780796
-65.933357	0.022376	-0.780317
-66.991486	0.022773	-0.779860
-68.049629	0.023172	-0.779402
-69.107758	0.023558	-0.778957
-70.165894	0.023944	-0.778520
-71.224030	0.024325	-0.778083
-72.282150	0.024676	-0.777673
-73.340279	0.025016	-0.777311
-74.398407	0.025355	-0.776887
-75.456535	0.025688	-0.776477
-76.514664	0.026015	-0.776108
-77.572792	0.026334	-0.775725
-78.630920	0.026654	-0.775315
-79.689056	0.026963	-0.774933
-80.747185	0.027260	-0.774570
-81.805313	0.027546	-0.774181
-82.863441	0.027830	-0.773825
-83.921585	0.028108	-0.773484
-84.979713	0.028374	-0.773169
-86.037842	0.028654	-0.772862
-87.095955	0.028925	-0.772568
-88.154091	0.029172	-0.772261
-89.212212	0.029421	-0.771953
-90.270340	0.029664	-0.771693
-91.328476	0.029888	-0.771399
-92.386597	0.030114	-0.771119
-93.444733	0.030337	-0.770866
-94.502876	0.030561	-0.770573
-95.561012	0.030776	-0.770286
-96.619141	0.030991	-0.770012
-97.677261	0.031189	-0.769712
-98.735413	0.031373	-0.769397
-99.793533	0.031574	-0.769076
-100.851669	0.031763	-0.768803
-101.909790	0.031954	-0.768543
-102.967926	0.032138	-0.768283
-104.026070	0.032310	-0.768044
-105.084190	0.032493	-0.767778
-106.142303	0.032666	-0.767504
-107.200447	0.032843	-0.767258
-108.258560	0.033005	-0.766999
-109.316704	0.033163	-0.766746
-110.374832	0.033317	-0.766452
-111.432961	0.033469	-0.766192
-112.491104	0.033614	-0.765926
-113.549217	0.033773	-0.765700
-114.607346	0.033928	-0.765482
-115.665459	0.034070	-0.765263
-116.723610	0.034189	-0.765078
-117.781761	0.034300	-0.764914
-118.839897	0.034438	-0.764730
-119.898018	0.034561	-0.764504
-120.956169	0.034679	-0.764286
-122.014297	0.034795	-0.764067
-123.072418	0.034908	-0.763835
-124.130585	0.035027	-0.763575
-125.188705	0.035152	-0.763377
-126.246849	0.035277	-0.763172
-127.304962	0.035394	-0.762974
-128.363113	0.035494	-0.762755
-129.421249	0.035592	-0.762570
-130.479355	0.035670	-0.762359
-131.537506	0.035769	-0.762174
-132.595642	0.035867	-0.762024
-133.653763	0.035966	-0.761805
-134.711914	0.036049	-0.761648
-135.770050	0.036129	-0.761504
-136.828201	0.036220	-0.761375
-137.886353	0.036305	-0.761217
-138.944473	0.036389	-0.761081
-140.002579	0.036470	-0.760917
-141.060715	0.036546	-0.760780
-142.118866	0.036616	-0.760698
-143.177002	0.036685	-0.760527
-144.235123	0.036753	-0.760411
-145.293259	0.036832	-0.760247
-146.351410	0.036898	-0.760090
-147.409515	0.036970	-0.759974
-148.467667	0.037034	-0.759810
-149.525803	0.037101	-0.759700
-150.583969	0.037168	-0.759584
-151.642105	0.037235	-0.759420
-152.700241	0.037285	-0.759256
-153.758377	0.037328	-0.759119
-154.816513	0.037386	-0.758996
-155.874664	0.037451	-0.758846
-156.932800	0.037509	-0.758730
-157.990952	0.037569	-0.758662
-159.049057	0.037610	-0.758552
-160.107208	0.037678	-0.758457
-161.165329	0.037731	-0.758388
-162.223465	0.037789	-0.758313
-163.281601	0.037842	-0.758245
-164.339752	0.037907	-0.758176
-165.397888	0.037958	-0.758060
-166.456055	0.037997	-0.757999
-167.514175	0.038059	-0.757883
-168.572311	0.038109	-0.757787
-169.630402	0.038143	-0.757677
-170.688568	0.038187	-0.757609
-171.746704	0.038227	-0.757527
-172.804855	0.038266	-0.757425
-173.863007	0.038303	-0.757397
-174.921127	0.038344	-0.757356
-175.979263	0.038371	-0.757329
-177.037369	0.038417	-0.757343
-178.095535	0.038448	-0.757254
-179.153687	0.038507	-0.757172
-180.211807	0.038563	-0.757124
-181.269958	0.038596	-0.757056
-182.328064	0.038637	-0.756980
-183.386200	0.038669	-0.756905
-184.444351	0.038705	-0.756823
-185.502487	0.038717	-0.756748
-186.560638	0.038747	-0.756687
-187.618774	0.038770	-0.756652
-188.676926	0.038807	-0.756570
-189.735092	0.038829	-0.756598
-190.793167	0.038857	-0.756570
-191.851303	0.038895	-0.756543
-192.909454	0.038908	-0.756454
-193.967590	0.038931	-0.756406
-195.025726	0.038954	-0.756365
-196.083893	0.038971	-0.756297
-197.142029	0.039017	-0.756242
-198.200165	0.039046	-0.756174
-199.258270	0.039067	-0.756133
-200.316437	0.039079	-0.756133
-201.374527	0.039101	-0.756126
-202.432678	0.039116	-0.756017
-203.490799	0.039138	-0.755928
-204.548981	0.039162	-0.755921
-205.607101	0.039185	-0.755921
-206.665222	0.039193	-0.755880
-207.723373	0.039213	-0.755860
-208.781509	0.039207	-0.755880
-209.839661	0.039235	-0.755921
-210.897781	0.039287	-0.755880
-211.955933	0.039298	-0.755839
-213.014084	0.039291	-0.755791
-214.072174	0.039303	-0.755764
-215.130356	0.039327	-0.755791
-216.188461	0.039386	-0.755764
-217.246582	0.039401	-0.755744
-218.304703	0.039427	-0.755744
-219.362823	0.039458	-0.755675
-220.421005	0.039445	-0.755627
-221.479126	0.039435	-0.755559
-222.537277	0.039441	-0.755470
-223.595398	0.039441	-0.755436
-224.653534	0.039474	-0.755368
-225.711685	0.039479	-0.755279
-226.769806	0.039507	-0.755190
-227.827972	0.039519	-0.755122
-228.886078	0.039556	-0.755074
-229.944229	0.039581	-0.755053
-231.002380	0.039602	-0.755006
-232.060486	0.039615	-0.754965
-233.118622	0.039626	-0.754937
-234.176773	0.039614	-0.754917
-235.234924	0.039597	-0.754869
-236.293076	0.039628	-0.754869
-237.351196	0.039633	-0.754869
-238.409378	0.039633	-0.754794
-239.456818	0.036106	-0.752470
-240.516281	0.036753	-0.750776
-241.574722	0.036958	-0.750263
-242.633026	0.036891	-0.750201
-243.691010	0.036726	-0.750222
-244.748825	0.036594	-0.750270
-245.806793	0.036653	-0.750249
-246.864868	0.036811	-0.750297
-247.923111	0.036992	-0.750427
-248.981384	0.037128	-0.750495
-250.039627	0.037131	-0.750482
-250.916290	0.200093	-0.803251
-251.697357	0.590220	-0.833975
-252.429062	1.075525	-0.721862
-253.115921	1.626076	-0.447081
-253.763336	2.242218	-0.015256
-254.367416	2.921945	0.566083
-254.928879	3.665045	1.290430
-255.449814	4.468863	2.154450
-255.929779	5.331678	3.153441
-256.363647	6.249959	4.281397
-256.761200	7.220040	5.529735
-257.133301	8.209052	6.855231
-257.508301	9.195867	8.193069
-257.883301	10.182933	9.513700
-258.254395	11.171295	10.814759
-258.622498	12.160672	12.095571
-258.987488	13.151130	13.355861
-259.349487	14.142659	14.595758
-259.693665	15.140665	15.822577
-260.030731	16.140852	17.038366
-260.365417	17.141874	18.237133
-260.712952	18.137545	19.408379
-261.061035	19.133759	20.552210
-261.405975	20.130894	21.675520
-261.748260	21.128897	22.779804
-262.087708	22.127876	23.865870
-262.424561	23.127785	24.934168
-262.753723	24.125048	25.988661
-263.075684	25.119886	27.032536
-263.389313	26.125483	28.066647
-263.714539	27.129307	29.076496
-264.040222	28.133270	30.062094
-264.361969	29.138279	31.029827
-264.667145	30.148357	31.988274
-264.966797	31.159443	32.937611
-265.264343	32.171120	33.872765
-265.572296	33.179489	34.786030
-265.880707	34.188236	35.677860
-266.186676	35.197872	36.553692
-266.490143	36.208252	37.414665
-266.779572	37.222809	38.267750
-267.064453	38.238342	39.112759
-267.347107	39.254471	39.945049
-267.627563	40.271244	40.764095
-267.916809	41.285484	41.563683
-268.205688	42.300026	42.344387
-268.492065	43.315323	43.111008
-268.776093	44.331303	43.864723
-269.057617	45.347942	44.605980
-269.336761	46.365200	45.334999
-269.613586	47.383137	46.052078
-269.888123	48.401752	46.757401
-270.160400	49.420986	47.451210
-270.430359	50.440865	48.133656
-270.698059	51.461369	48.804886
-270.954956	52.484596	49.470066
-271.208252	53.508804	50.128967
-271.459686	54.533493	50.778042
-271.717407	55.556732	51.411938
-271.966095	56.582058	52.035576
-272.219452	57.606487	52.647850
-272.472321	58.630989	53.246235
-272.722778	59.656101	53.834126
-272.971191	60.681725	54.412090
-273.217529	61.707920	54.980556
-273.454529	62.736183	55.543865
-273.688446	63.765324	56.101841
-273.927551	64.793434	56.647346
-274.165741	65.821663	57.180244
-274.401855	66.850456	57.703632
-274.635986	67.879707	58.218204
-274.868103	68.909470	58.724281
-275.098175	69.939697	59.222076
-275.326294	70.970421	59.711746
-275.552429	72.001602	60.193409
-275.776611	73.033264	60.667141
-275.993011	74.066437	61.136581
-276.206696	75.100380	61.601635
-276.418579	76.134682	62.059692
-276.634277	77.168442	62.507107
-276.849152	78.202232	62.943913
-277.062134	79.236504	63.372845
-277.273315	80.271179	63.794491
-277.482635	81.306282	64.209145
-277.690125	82.341766	64.617012
-277.895721	83.377647	65.018181
-278.094727	84.414673	65.415649
-278.295837	85.451714	65.806488
-278.496246	86.488739	66.188698
-278.690186	87.526863	66.567017
-278.881744	88.565620	66.941650
-279.076111	89.604095	67.307938
-279.269562	90.642578	67.665703
-279.457031	91.682022	68.019707
-279.684296	92.713020	68.368080
-279.886475	93.748650	68.713043
-280.076050	94.788170	69.051834
-280.236237	95.831390	69.388878
-280.344696	96.880836	69.723442
-280.422852	97.933754	70.049553
-280.476898	98.988068	70.369019
-280.507660	100.043381	70.683113
-280.516602	101.099098	70.992218
-280.504883	102.154831	71.296539
-280.473450	103.210159	71.596115
-280.434692	104.265465	71.891235
-280.379181	105.319748	72.184654
-280.305237	106.372963	72.474594
-280.224396	107.425842	72.760582
-280.118164	108.476135	73.044556
-279.984436	109.523415	73.322060
-279.834320	110.568581	73.591797
-279.669891	111.611626	73.856155
-279.491364	112.652328	74.116043
-279.299225	113.690651	74.371803
-279.101288	114.727913	74.624123
-278.891541	115.762833	74.874817
-278.661713	116.793427	75.121941
-278.418457	117.821014	75.363144
-278.163513	118.845734	75.599785
-277.896973	119.867538	75.832619
-277.619171	120.886406	76.061806
-277.330505	121.902252	76.287361
-277.031097	122.914955	76.509361
-276.721252	123.924507	76.727890
-276.406708	124.932610	76.943581
-276.077637	125.936104	77.157341
-275.737610	126.936005	77.366539
-275.393372	127.934418	77.572441
-275.035614	128.928116	77.776375
-274.667694	129.918076	77.976006
-274.291046	130.904770	78.172035
-273.905609	131.888092	78.364876
-273.511658	132.868042	78.554680
-273.109375	133.844620	78.741478
-272.703217	134.819580	78.925888
-272.289764	135.791473	79.109062
-271.863983	136.758102	79.289444
-271.429718	137.720932	79.465584
-270.987976	138.680389	79.638512
-270.538849	139.636383	79.808632
-270.082520	140.588959	79.975998
-269.619049	141.538116	80.140724
-269.148590	142.483871	80.302849
-268.671295	143.426163	80.462517
-268.190826	144.366806	80.620140
-267.704285	145.304443	80.776665
-267.211090	146.238586	80.931252
-266.711395	147.169281	81.083557
-266.205261	148.096497	81.233589
-265.689697	149.018524	81.380928
-265.167542	149.936813	81.524582
-264.639526	150.851791	81.665520
-264.105652	151.763367	81.804123
-263.566010	152.671600	81.940552
-263.020905	153.576492	82.074814
-262.470184	154.478058	82.206947
-261.916962	155.378067	82.337440
-261.355957	156.273331	82.466743
-260.789154	157.164871	82.593224
-260.217285	158.053177	82.717438
-259.640259	158.938217	82.839737
-259.058319	159.820053	82.960091
-258.471466	160.698608	83.078621
-257.879028	161.573380	83.195160
-257.289276	162.444244	83.316612
-256.688629	163.312500	83.435875
-256.085632	164.180405	83.549080
-255.478363	165.045517	83.660324
-254.870743	165.904694	83.764435
-254.252441	166.760986	83.864883
-253.628754	167.613632	83.967896
-253.000778	168.463394	84.070282
-252.368713	169.310318	84.171417
-251.732712	170.154327	84.271194
-251.095123	170.996994	84.369728
-250.451691	171.835175	84.467323
-249.803787	172.669830	84.562836
-249.154190	173.503082	84.656845
-248.500992	174.333694	84.750229
-247.844025	175.161331	84.842468
-247.181274	175.984451	84.933060
-246.516602	176.805954	85.021637
-245.846725	177.623291	85.109131
-245.172913	178.437302	85.194733
-244.495651	179.248489	85.278793
-243.814972	180.056793	85.361526
-243.130920	180.862274	85.442963
-242.445419	181.666504	85.523270
-241.757019	182.468277	85.602974
-241.065292	183.267242	85.681763
-240.370361	184.063461	85.759445
-239.672256	184.856857	85.835983
-238.971039	185.647507	85.911301
-238.264969	186.433929	85.985275
-237.555527	187.217270	86.057449
-236.854034	187.997025	86.128029
-236.141968	188.775406	86.200050
-235.422897	189.550934	86.269608
-234.703156	190.325241	86.337364
-233.980972	191.097321	86.404594
-233.256393	191.866714	86.471024
-232.527679	192.632111	86.536339
-231.796097	193.394638	86.600090
-231.061813	194.154709	86.662605
-230.324768	194.912262	86.724083
-229.585022	195.667389	86.784622
-228.842789	196.420029	86.844231
-228.099655	197.171646	86.903000
-227.354355	197.921143	86.961411
-226.605179	198.666763	87.019051
-225.853378	199.409668	87.075333
-225.099228	200.150253	87.130577
-224.342697	200.888489	87.184906
-223.583893	201.624390	87.238403
-222.822876	202.357956	87.291077
-222.059631	203.089279	87.342964
-221.294220	203.818298	87.394035
-220.526672	204.545120	87.444336
-219.756943	205.269669	87.493904
-218.986420	205.993271	87.542809
-218.214005	206.714935	87.591431
-217.438171	207.433060	87.639458
-216.660141	208.148712	87.686325
-215.880173	208.862335	87.732262
-215.098267	209.573700	87.777481
-214.314362	210.283035	87.822006
-213.528580	210.990280	87.865875
-212.740906	211.695358	87.909073
-211.951401	212.398407	87.951614
-211.160034	213.099380	87.993477
-210.367996	213.799530	88.034737
-209.573196	214.496689	88.075729
-208.776474	215.191528	88.115860
-207.977982	215.884491	88.155304
-207.177780	216.575485	88.194122
-206.375916	217.264481	88.232353
-205.573410	217.952682	88.270073
-204.769348	218.639297	88.307510
-203.963715	219.323868	88.344536
-203.156372	220.006561	88.381134
-202.346420	220.686295	88.417221
-201.534698	221.363800	88.452469
-200.721497	222.039551	88.487022
-199.906769	222.713470	88.520966
-199.091492	223.386627	88.554428
-198.273880	224.057175	88.587791
-197.454620	224.725647	88.620560
-196.634003	225.392395	88.652664
-195.811935	226.057358	88.684235
-194.988403	226.720566	88.715340
-194.163452	227.382111	88.745972
-193.337128	228.041931	88.776169
-192.509491	228.700089	88.806007
-191.681351	229.357559	88.835388
-190.852005	230.013611	88.864586
-190.020432	230.666977	88.893547
-189.187485	231.318420	88.921890
-188.353317	231.968262	88.949684
-187.517761	232.616547	88.977074
-186.681839	233.264160	89.003983
-185.899506	233.869888	88.891464
-185.180588	234.426666	88.533638
-184.519638	234.944992	87.936409
-183.867996	235.470673	87.160416
-183.175568	236.019760	86.258667
-182.433350	236.595154	85.245781
-181.644058	237.196976	84.125473
-180.814072	237.822205	82.907669
-179.965454	238.443756	81.635612
-179.112625	239.070099	80.353424
-178.255997	239.692657	79.078072
-177.412064	240.331512	77.811836
-176.565201	240.967300	76.555115
-175.700073	241.574829	75.318283
-174.826584	242.172058	74.109383
-173.949509	242.763168	72.922943
-173.068375	243.347885	71.755249
-172.183548	243.926758	70.605515
-171.295135	244.499725	69.473381
-170.403076	245.066833	68.358589
-169.507507	245.628006	67.260963
-168.608353	246.183273	66.180252
-167.705688	246.732666	65.116241
-166.810959	247.295563	64.065727
-165.915161	247.856049	63.022511
-165.015656	248.410461	61.992161
-164.101761	248.940369	60.980103
-163.182480	249.461075	59.992355
-162.260254	249.976593	59.023029
-161.334869	250.486450	58.069630
-160.406616	250.991013	57.131432
-159.475510	251.490311	56.207916
-158.541626	251.984406	55.298733
-157.614319	252.490356	54.401096
-156.685684	252.994400	53.509731
-155.754059	253.492828	52.629532
-154.819672	253.986221	51.762409
-153.873749	254.458115	50.910866
-152.923935	254.915863	50.086525
-151.972366	255.374283	49.276516
-151.018356	255.828232	48.476421
-150.062103	256.277649	47.688194
-149.103363	256.722290	46.912025
-148.142166	257.162140	46.147923
-147.185989	257.611908	45.393505
-146.228561	258.060120	44.644333
-145.268997	258.503418	43.904545
-144.302063	258.929138	43.180744
-143.331146	259.347137	42.474678
-142.361267	259.757629	41.781570
-141.380447	260.152008	41.088799
-140.401352	260.554443	40.399921
-139.428070	260.969910	39.731586
-138.454132	261.385010	39.071926
-137.474457	261.781250	38.428013
-136.492020	262.169769	37.799133
-135.508591	262.554016	37.181477
-134.523422	262.934174	36.574448
-133.536453	263.310852	35.977547
-132.547684	263.683990	35.390549
-131.557449	264.053467	34.813263
-130.565994	264.418945	34.245422
-129.573410	264.780365	33.686932
-128.579590	265.137756	33.137688
-127.584473	265.491394	32.597500
-126.591560	265.852905	32.061756
-125.598457	266.212616	31.531431
-124.603844	266.568359	31.009293
-123.604546	266.909180	30.499994
-122.602966	267.244293	30.002634
-121.600426	267.576111	29.514090
-120.596733	267.904297	29.033833
-119.591904	268.229034	28.561512
-118.585991	268.550415	28.097111
-117.581963	268.878662	27.636475
-116.574844	269.195068	27.184311
-115.565742	269.506256	26.742188
-114.555786	269.814453	26.307705
-113.547539	270.128876	25.876972
-112.536369	270.432068	25.454229
-111.526024	270.739716	25.037252
-110.515472	271.045868	24.624781
-109.501373	271.339264	24.222382
-108.485748	271.628143	23.829241
-107.469353	271.914062	23.443085
-106.452110	272.196930	23.063469
-105.434052	272.476898	22.690269
-104.415199	272.754059	22.323248
-103.395584	273.028198	21.962273
-102.375237	273.299561	21.607313
-101.354095	273.568115	21.258284
-100.332237	273.833832	20.915022
-99.311623	274.104614	20.574509
-98.288757	274.366089	20.240330
-97.266624	274.631073	19.910782
-96.242378	274.887146	19.587524
-95.216980	275.139008	19.271563
-94.190979	275.388489	18.961172
-93.164352	275.635254	18.656069
-92.137085	275.879425	18.356010
-91.109215	276.121155	18.061008
-90.080727	276.360382	17.770941
-89.053238	276.603943	17.483149
-88.025459	276.846069	17.198294
-86.995522	277.078796	16.920273
-85.964775	277.308014	16.648731
-84.933502	277.534973	16.381947
-83.901657	277.759491	16.119698
-82.869324	277.981720	15.861843
-81.836494	278.201691	15.608274
-80.803154	278.419434	15.358838
-79.770645	278.640839	15.111385
-78.737801	278.860931	14.866440
-77.703186	279.072784	14.627548
-76.667923	279.281464	14.394104
-75.632248	279.488037	14.164740
-74.596153	279.692474	13.939338
-73.559608	279.894867	13.717702
-72.523766	280.100433	13.497734
-71.487640	280.304779	13.280034
-70.451042	280.506897	13.065772
-69.413986	280.707001	12.855111
-68.375465	280.899750	12.649794
-67.336502	281.089630	12.449164
-66.297157	281.277618	12.252151
-65.257423	281.463684	12.058614
-64.217339	281.647797	11.868249
-63.176918	281.830078	11.680939
-62.136181	282.010498	11.496806
-61.095108	282.189056	11.315721
-60.054577	282.370331	11.136044
-59.013729	282.550415	10.958260
-57.971703	282.724121	10.784822
-56.929314	282.895294	10.615292
-55.886639	283.064850	10.448783
-54.843647	283.232635	10.285158
-53.800362	283.398682	10.124205
-52.756817	283.563080	9.965883
-51.713001	283.725739	9.810185
-50.668907	283.886780	9.657125
-49.625259	284.050079	9.505260
-48.581322	284.212341	9.354940
-47.537128	284.372864	9.206999
-46.491997	284.527985	9.062836
-45.446632	284.680756	8.921994
-44.401016	284.832062	8.783709
-43.355145	284.981750	8.647767
-42.309032	285.130035	8.514162
-41.262672	285.276733	8.382668
-40.216667	285.425415	8.252235
-39.170441	285.573120	8.123188
-38.123455	285.715881	7.997231
-37.076263	285.856628	7.874177
-36.028828	285.996094	7.753303
-34.981220	286.134003	7.634480
-33.933430	286.270569	7.517658
-32.885437	286.405731	7.402764
-31.837250	286.539520	7.289756
-30.788868	286.672028	7.178613
-29.740328	286.803070	7.069364
-28.691582	286.932892	6.961898
-27.643103	287.064209	6.855327
-26.593981	287.191895	6.750854
-25.544722	287.317657	6.648705
-24.495327	287.442261	6.548291
-23.445734	287.565552	6.449572
-22.396000	287.687622	6.352452
-21.346088	287.808472	6.256965
-20.296022	287.928101	6.163064
-19.246164	288.048981	6.069983
-18.196150	288.169189	5.977838
-17.145615	288.285583	5.887934
-16.094955	288.400330	5.800136
-15.044183	288.514008	5.713929
-13.993266	288.626434	5.629164
-12.942531	288.740173	5.544994
-11.891635	288.853149	5.461720
-10.840268	288.962677	5.380590
-9.788836	289.070618	5.301300
-8.738104	289.183655	5.222623
-7.686475	289.292175	5.146251
-6.634212	289.393829	5.071867
-5.581308	289.489136	4.998910
-4.528656	289.584656	4.926016
-3.475246	289.675140	4.854174
-2.420291	289.753021	4.785612
-1.365154	289.823303	4.718833
-0.309610	289.887695	4.652909
0.746371	289.946198	4.588269
1.802739	289.998901	4.524976
2.859479	290.045959	4.463077
3.916612	290.087402	4.402654
4.973287	290.128693	4.342134
6.030538	290.165771	4.282327
7.088065	290.197052	4.224240
8.145837	290.216736	4.167788
9.203721	290.230194	4.112654
10.261657	290.238403	4.058490
11.319632	290.241302	4.005304
12.377625	290.239014	3.952965
13.435607	290.231506	3.901555
14.493474	290.218964	3.850850
15.551394	290.206818	3.800629
16.609182	290.190247	3.750880
17.666790	290.163269	3.702211
18.724293	290.130798	3.654655
19.781616	290.093597	3.607920
20.838766	290.051636	3.561950
21.895679	290.005005	3.516595
22.952435	289.953766	3.472026
24.008945	289.897980	3.428263
25.065228	289.837677	3.385191
26.121239	289.772888	3.342795
27.176964	289.703766	3.301110
28.232687	289.634888	3.259732
29.288158	289.562195	3.218703
30.343330	289.485107	3.178220
31.397781	289.399414	3.138462
32.451904	289.308777	3.099578
33.505707	289.214142	3.061597
34.559082	289.115387	3.024230
35.612076	289.012665	2.987465
36.665092	288.910187	2.951151
37.717789	288.804260	2.915076
38.770069	288.694336	2.879493
39.821976	288.580505	2.844464
40.873360	288.462952	2.809831
41.924255	288.341736	2.775424
42.973965	288.213501	2.740702
44.023289	288.080658	2.706493
45.072071	287.944427	2.672919
46.120342	287.804688	2.639687
47.168129	287.661407	2.606810
48.215427	287.514801	2.574234
49.262199	287.364777	2.542157
50.309193	287.214539	2.510825
51.355541	287.061768	2.479492
52.401340	286.905609	2.448140
53.446651	286.746185	2.417101
54.490734	286.580261	2.386056
55.534328	286.410431	2.355660
56.577366	286.237518	2.325906
57.619869	286.061462	2.296542
58.661835	285.882294	2.267622
59.703266	285.700134	2.239098
60.744804	285.517853	2.211203
61.785744	285.333160	2.183329
62.826122	285.145416	2.155523
63.865303	284.951843	2.127819
64.903923	284.754700	2.100737
65.942650	284.557617	2.074414
66.980820	284.358276	2.048323
68.017754	284.153107	2.022164
69.054100	283.944641	1.996572
70.089890	283.733551	1.971465
71.125107	283.519745	1.946659
72.159767	283.303223	1.922208
73.193863	283.084045	1.898154
74.228027	282.864868	1.874557
75.261620	282.643555	1.850919
76.294006	282.417053	1.827282
77.325813	282.187500	1.804252
78.357056	281.955475	1.781681
79.388344	281.723450	1.759635
80.419075	281.489410	1.737576
81.448624	281.250336	1.715470
82.477585	281.008484	1.693902
83.505920	280.764282	1.672711
84.533730	280.517761	1.651821
85.560959	280.268829	1.631320
86.587631	280.017639	1.611154
87.613739	279.764221	1.591261
88.639275	279.508484	1.571635
89.664253	279.250549	1.552268
90.689247	278.992584	1.533298
91.713730	278.732910	1.514280
92.737648	278.470886	1.495405
93.760368	278.204590	1.476579
94.782509	277.935730	1.458176
95.804108	277.664886	1.440251
96.825134	277.391998	1.422559
97.845619	277.117004	1.405153
98.865524	276.839996	1.387905
99.884941	276.561035	1.370917
100.903770	276.280090	1.354147
101.922058	275.997192	1.337637
102.940384	275.714203	1.321544
103.958199	275.429657	1.305403
104.975471	275.143158	1.289384
105.991623	274.852936	1.273442
107.007156	274.560455	1.257847
108.022186	274.266205	1.242608
109.036674	273.970093	1.227581
110.050629	273.672211	1.212745
111.064079	273.372528	1.198087
112.076996	273.071106	1.183640
113.089394	272.767883	1.169385
114.101257	272.462952	1.155315
115.113136	272.158112	1.141648
116.124573	271.851746	1.127933
117.134918	271.542023	1.114197
118.144737	271.230377	1.100810
119.154015	270.917114	1.087628
120.162758	270.602173	1.074610
121.171059	270.285736	1.061742
122.179344	269.969208	1.049216
123.187187	269.651459	1.036669
124.194016	269.330536	1.024191
125.200272	269.007751	1.012000
126.206001	268.683533	0.999931
127.211296	268.357788	0.988082
128.216095	268.030518	0.976424
129.220428	267.701813	0.965018
130.224792	267.373108	0.953866
131.228714	267.043152	0.942672
132.232162	266.711792	0.931526
133.234650	266.377625	0.920470
134.236572	266.041718	0.909659
135.238037	265.704498	0.898998
136.239029	265.365845	0.888509
137.239578	265.025848	0.878156
138.239639	264.684570	0.867919
139.239288	264.341980	0.857819
140.238937	263.999420	0.848019
141.237717	263.654388	0.838008
142.235992	263.307770	0.828215
143.231445	262.962555	0.821231
144.227737	262.619446	0.814316
145.225067	262.269257	0.805261
146.221542	261.919220	0.796111
147.218079	261.568817	0.787090
148.214203	261.216553	0.778015
149.209442	260.861084	0.768865
150.204224	260.503937	0.759954
151.198639	260.145874	0.751262
152.192993	259.788239	0.742767
153.186966	259.429993	0.734287
154.180130	259.069550	0.725765
155.172836	258.707581	0.717380
156.165176	258.344299	0.709200
157.157043	257.979797	0.701157
158.148544	257.614258	0.693196
159.139664	257.247711	0.685453
160.130341	256.880249	0.677745
